"scenario","n","effect","confounded","depth_confound","m_min","m_abund","abund_logN_adjusted","abund_HC3_t","method","raw_power","raw_fpr","raw_nrej","bh_power","bh_fdr","bh_nrej","nFeat","nSignal","obsZero","structZero","n_na_p","n_rep"
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"obsTwo.simple",0.871052631578947,0.191843971631206,43.6,0.868947368421053,0.352319361072932,27.81,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).adj",0.980526315789474,0.0626241134751773,27.46,0.926842105263158,0.0604920086195493,18.82,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).noAdj",0.986315789473684,0.0668794326241135,28.17,0.928421052631579,0.0654868975119345,18.95,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).adj",0.975263157894737,0.0612056737588652,27.16,0.924736842105263,0.0583520374795782,18.73,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).noAdj",0.983684210526316,0.0660992907801418,28.01,0.923157894736842,0.0651315215740273,18.84,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.cov",0.0557894736842105,0.0479432624113475,7.82,0,0.03,0.03,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.noAdj",0.0373684210526316,0.0340425531914894,5.51,0,0.04,0.04,160,19,0.32104296875,0.276841015625,0.5,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.cov",1,0.0905673758865248,31.77,1,0.147456244383081,22.5,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.noAdj",1,0.0893617021276596,31.6,1,0.154844610106979,22.72,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.cov",0.997894736842105,0.0397872340425532,24.57,0.988421052631579,0.0288548644338118,19.36,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.noAdj",0.998421052631579,0.0468085106382979,25.57,0.988421052631579,0.036693865757939,19.53,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.cov",0.999473684210526,0.0382978723404255,24.39,0.997894736842105,0.0202882205513784,19.37,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.noAdj",0.999473684210526,0.0490780141843972,25.91,0.996842105263158,0.0406886151605831,19.8,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.cov",0.658421052631579,0.666312056737589,106.46,0.632105263157895,0.881583488553501,101.66,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.noAdj",1,0.156666666666667,41.09,0.997368421052632,0.283823236894991,27.22,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.cov",0.998947368421053,0.225815602836879,50.82,0.995263157894737,0.361491656319839,32.42,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depth",0.975789473684211,0.0925531914893617,31.59,0.902631578947369,0.107277589951166,19.48,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depthCov",0.981052631578948,0.0995744680851064,32.68,0.915263157894737,0.116670108457858,19.96,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.noAdjust",0.961578947368421,0.209078014184397,47.75,0.956315789473684,0.338411955554375,29.73,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"presence(Fisher)",0.207894736842105,0.0580141843971631,12.13,0.0326315789473684,0.106,0.87,160,19,0.32104296875,0.276841015625,0.09,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth)",0.22421052631579,0.0498581560283688,11.29,0.0342105263157895,0.02,0.7,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth+z)",0.232631578947368,0.0524113475177305,11.81,0.0378947368421053,0.035,0.79,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).adj",0.286315789473684,0.0695035460992908,15.24,0.0768421052631579,0.0587619047619048,1.63,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,FALSE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).noAdj",0.367894736842105,0.0751063829787234,17.58,0.178421052631579,0.0986388888888889,3.87,160,19,0.32104296875,0.276841015625,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).adj",0.971052631578948,0.0516312056737589,25.73,0.913157894736842,0.0425462464092495,18.17,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).noAdj",0.942631578947369,0.165460992907801,41.24,0.87,0.322859517990559,25.51,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"obsTwo.depthCov",0.986315789473684,0.0760283687943262,29.46,0.953157894736842,0.0829335621849621,19.92,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"obsTwo.simple",0.891578947368421,0.363404255319149,68.18,0.887368421052632,0.660238136439809,52.19,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).adj",0.974736842105263,0.0566666666666667,26.51,0.903684210526316,0.0490879832933104,18.12,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).noAdj",0.953157894736842,0.223687943262411,49.65,0.892631578947369,0.417760568839096,30.36,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).adj",0.971052631578948,0.0558156028368794,26.32,0.897368421052632,0.0478890423134097,17.97,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).noAdj",0.947894736842105,0.218368794326241,48.8,0.884736842105263,0.411748516921205,29.8,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"oracle.prev.cov",0.0521052631578947,0.0497163120567376,8,0,0,0,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"oracle.prev.noAdj",0.145263157894737,0.133758865248227,21.62,0.0210526315789474,0.626163308913309,2.79,160,19,0.32106484375,0.27778984375,0.36,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.cov",1,0.10113475177305,33.26,1,0.182065689046645,23.54,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.noAdj",0.997894736842105,0.298014184397163,60.98,0.994736842105263,0.567406356311428,46.23,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.cov",0.996315789473684,0.0400709219858156,24.58,0.979473684210526,0.0291476517380408,19.2,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.noAdj",0.989473684210526,0.222553191489362,50.18,0.976842105263158,0.451832699701634,35.34,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.cov",0.998421052631579,0.0387234042553191,24.43,0.992631578947368,0.0276694007746639,19.42,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.noAdj",0.992631578947369,0.221063829787234,50.03,0.985263157894737,0.434202347331963,34.66,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.cov",0.603157894736842,0.628085106382979,100.02,0.561578947368421,0.886537943403841,94.09,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.noAdj",0.992105263157895,0.356879432624113,69.17,0.988947368421053,0.646069501099166,55.99,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.cov",0.996842105263158,0.170496453900709,42.98,0.991052631578947,0.249424473657444,26.02,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depth",0.957368421052632,0.199503546099291,46.32,0.885789473684211,0.337995607801396,26.81,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depthCov",0.970526315789474,0.0823404255319149,30.05,0.892105263157895,0.0848485739624688,18.7,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.noAdjust",0.971052631578948,0.388581560283688,73.24,0.965263157894737,0.649379450607627,54.86,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"presence(Fisher)",0.282105263157895,0.157163120567376,27.52,0.0931578947368421,0.60189180410233,6.19,160,19,0.32106484375,0.27778984375,0.16,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth)",0.267894736842105,0.107517730496454,20.25,0.0563157894736842,0.182345238095238,1.71,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth+z)",0.218421052631579,0.0487234042553192,11.02,0.0236842105263158,0.0166666666666667,0.5,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).adj",0.263157894736842,0.0609219858156028,13.59,0.0636842105263158,0.0561666666666667,1.37,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,1.6,TRUE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).noAdj",0.433684210526316,0.177801418439716,33.31,0.245789473684211,0.50787860309625,10.43,160,19,0.32106484375,0.27778984375,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).adj",0.984736842105263,0.0491489361702128,25.64,0.951052631578947,0.0484287622683773,19.04,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).noAdj",0.984736842105263,0.0482269503546099,25.51,0.94,0.0421606867766176,18.69,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"obsTwo.depthCov",0.998421052631579,0.141063829787234,38.86,0.986842105263158,0.204812588503919,25.61,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"obsTwo.simple",0.898947368421053,0.288297872340426,57.73,0.897894736842105,0.478608355822075,41.08,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).adj",0.985789473684211,0.0643971631205674,27.81,0.96,0.0696898857263644,19.7,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).noAdj",0.993157894736842,0.0731205673758865,29.18,0.968421052631579,0.0855233593358576,20.28,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).adj",0.985789473684211,0.0636879432624113,27.71,0.956842105263158,0.069668305137278,19.64,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).noAdj",0.990526315789474,0.0712765957446809,28.87,0.966315789473684,0.0841220637588184,20.2,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.cov",0.05,0.0467375886524823,7.54,0.000526315789473684,0.03,0.04,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.noAdj",0.0321052631578948,0.0297163120567376,4.8,0,0.01,0.01,160,19,0.32362109375,0.276126171875,0.33,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.cov",1,0.0880851063829787,31.42,0.999473684210526,0.144087537727418,22.38,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.noAdj",1,0.0873758865248227,31.32,0.999473684210526,0.143667538902321,22.38,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.cov",1,0.0404255319148936,24.7,0.997368421052632,0.0314714817346396,19.6,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.noAdj",1,0.0437588652482269,25.17,0.997894736842105,0.0345981554677207,19.68,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.cov",1,0.0399290780141844,24.63,1,0.0296882175795219,19.62,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.noAdj",1,0.0466666666666667,25.58,1,0.0423551948051948,19.9,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.cov",0.644210526315789,0.66645390070922,106.21,0.621052631578947,0.88345949263526,101.25,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.noAdj",1,0.153333333333333,40.62,1,0.268516010149819,26.76,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.cov",1,0.341560283687943,67.16,0.999473684210526,0.496724232944,47.91,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depth",0.991052631578947,0.132624113475177,37.53,0.954736842105263,0.190588108645422,23.67,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depthCov",0.991578947368421,0.143829787234043,39.12,0.966315789473684,0.19922998225248,24.37,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.noAdjust",0.975263157894737,0.314042553191489,62.81,0.974736842105263,0.471395892863235,43.48,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"presence(Fisher)",0.337894736842105,0.0485815602836879,13.27,0.127894736842105,0.0671190476190476,2.69,160,19,0.32362109375,0.276126171875,0.11,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth)",0.338947368421053,0.0536879432624113,14.01,0.119473684210526,0.0472554112554113,2.48,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth+z)",0.345263157894737,0.0529787234042553,14.03,0.125789473684211,0.0497738095238095,2.63,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).adj",0.38421052631579,0.0767375886524823,18.12,0.185263157894737,0.111380952380952,4.12,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,FALSE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).noAdj",0.481052631578947,0.086241134751773,21.3,0.328421052631579,0.127772671772672,7.35,160,19,0.32362109375,0.276126171875,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).adj",0.977894736842105,0.0476595744680851,25.3,0.927894736842105,0.0421967400336461,18.47,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).noAdj",0.968421052631579,0.150851063829787,39.67,0.91,0.270886261363183,25.13,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"obsTwo.depthCov",0.995789473684211,0.149432624113475,39.99,0.981578947368421,0.228354098384237,25.65,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"obsTwo.simple",0.916842105263158,0.430496453900709,78.12,0.915789473684211,0.715181577845782,65.67,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).adj",0.985789473684211,0.0633333333333333,27.66,0.937894736842105,0.0575290484892383,18.98,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).noAdj",0.978947368421053,0.226170212765957,50.49,0.942105263157895,0.410239898235927,31.9,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).adj",0.982631578947369,0.0597872340425532,27.1,0.93421052631579,0.0587006323401699,18.93,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).noAdj",0.97421052631579,0.219148936170213,49.41,0.939473684210526,0.403507756628354,31.49,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"oracle.prev.cov",0.0478947368421053,0.0463120567375886,7.44,0,0,0,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"oracle.prev.noAdj",0.131578947368421,0.129078014184397,20.7,0.0142105263157895,0.56455753968254,2.44,160,19,0.323604296875,0.27512109375,0.36,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.cov",1,0.102482269503546,33.45,0.997894736842105,0.178488171564459,23.58,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.noAdj",1,0.282765957446808,58.87,0.998421052631579,0.543184940745533,43.82,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.cov",0.997368421052632,0.0385815602836879,24.39,0.995789473684211,0.0334133158984418,19.6,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.noAdj",0.995263157894737,0.222482269503546,50.28,0.992631578947369,0.439828147708531,34.89,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.cov",0.999473684210526,0.0380851063829787,24.36,0.998421052631579,0.0309469314057415,19.62,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.noAdj",0.998421052631579,0.221560283687943,50.21,0.995789473684211,0.429505941593264,34.53,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.cov",0.607368421052632,0.638581560283688,101.58,0.565789473684211,0.887679125826639,95.7,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.noAdj",1,0.350567375886525,68.43,0.999473684210526,0.638756907523828,55.04,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.cov",0.999473684210526,0.309007092198582,62.56,0.997368421052632,0.45924095339582,42.93,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depth",0.988421052631579,0.258794326241135,55.27,0.955263157894737,0.447761639003262,35.96,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depthCov",0.991052631578947,0.148297872340426,39.74,0.955789473684211,0.216239186324637,24.23,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.noAdjust",0.98,0.461276595744681,83.66,0.978421052631579,0.710673026760043,69.73,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"presence(Fisher)",0.385789473684211,0.143971631205674,27.63,0.201052631578947,0.451083264731485,7.86,160,19,0.323604296875,0.27512109375,0.18,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth)",0.359473684210526,0.11177304964539,22.59,0.147894736842105,0.209768901033607,4.03,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth+z)",0.321052631578947,0.0529078014184397,13.56,0.101052631578947,0.0310238095238095,2.05,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).adj",0.355789473684211,0.073758865248227,17.16,0.146842105263158,0.0814484126984127,3.2,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2,TRUE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).noAdj",0.497894736842105,0.193191489361702,36.7,0.361052631578947,0.491969310470204,14.87,160,19,0.323604296875,0.27512109375,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).adj",0.983684210526316,0.0474468085106383,25.38,0.961052631578947,0.0380321295323483,19.03,160,19,0.3330765625,0.2765875,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).noAdj",0.98421052631579,0.0457446808510638,25.15,0.952631578947369,0.0406379595038903,18.91,160,19,0.3330765625,0.2765875,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"obsTwo.depthCov",0.999473684210526,0.336312056737589,66.41,0.998421052631579,0.497558499439565,48.79,160,19,0.3330765625,0.2765875,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"obsTwo.simple",0.904736842105263,0.509503546099291,89.03,0.904736842105263,0.722117758490198,78.13,160,19,0.3330765625,0.2765875,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).adj",0.99421052631579,0.0894326241134752,31.5,0.977368421052632,0.106065777744887,20.94,160,19,0.3330765625,0.2765875,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).noAdj",0.997368421052632,0.106666666666667,33.99,0.991052631578947,0.148131030796477,22.46,160,19,0.3330765625,0.2765875,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).adj",0.994736842105263,0.0880141843971631,31.31,0.976315789473684,0.104627447069714,20.89,160,19,0.3330765625,0.2765875,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).noAdj",0.997368421052632,0.107304964539007,34.08,0.988947368421053,0.146108587625087,22.36,160,19,0.3330765625,0.2765875,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.cov",0.05,0.0473049645390071,7.62,0,0.04,0.04,160,19,0.3330765625,0.2765875,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.noAdj",0.0321052631578947,0.0327659574468085,5.23,0,0.03,0.03,160,19,0.3330765625,0.2765875,0.44,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.cov",0.999473684210526,0.0851063829787234,30.99,0.999473684210526,0.129957148627578,22,160,19,0.3330765625,0.2765875,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.noAdj",0.999473684210526,0.0841843971631206,30.86,0.999473684210526,0.137938946624479,22.19,160,19,0.3330765625,0.2765875,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.cov",0.999473684210526,0.0409219858156028,24.76,0.997894736842105,0.0389902597402597,19.78,160,19,0.3330765625,0.2765875,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.noAdj",0.999473684210526,0.0475177304964539,25.69,0.997894736842105,0.0465829940463808,19.95,160,19,0.3330765625,0.2765875,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.cov",1,0.0432624113475177,25.1,1,0.0329848014304536,19.69,160,19,0.3330765625,0.2765875,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.noAdj",1,0.0504964539007092,26.12,1,0.0445536325992847,19.95,160,19,0.3330765625,0.2765875,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.cov",0.630526315789474,0.662624113475177,105.41,0.604736842105263,0.88531047253134,100.19,160,19,0.3330765625,0.2765875,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.noAdj",1,0.136241134751773,38.21,1,0.223305875126632,24.98,160,19,0.3330765625,0.2765875,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.cov",1,0.620921985815603,106.55,1,0.744771388456845,94.84,160,19,0.3330765625,0.2765875,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depth",0.998947368421053,0.292198581560284,60.18,0.991052631578947,0.423186759719092,40.24,160,19,0.3330765625,0.2765875,0,100
"abundance",160,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depthCov",0.998421052631579,0.312624113475177,63.05,0.992631578947368,0.464094960838904,43.84,160,19,0.3330765625,0.2765875,0,100
